antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({1051.0, 317.0})",frozenset({57.0}),0.009089037267994236,0.027884813365885226,0.005000441215401359,0.5501618122977345,19.729800772875613,1.0,0.004746995107507764,2.1610330407909455,0.9580227555282385,0.15639374425022995,0.537258347686347,0.3647433534062512
"frozenset({1051.0, 1163.0})",frozenset({1483.0}),0.010089125511074507,0.059240521222460804,0.005412242256669706,0.5364431486880467,9.055341472665106,1.0,0.0048145572027148255,2.029437114595572,0.898634376429186,0.08467556373676945,0.5072525318434019,0.3139018126757016
"frozenset({1051.0, 1375.0})",frozenset({959.0}),0.009794981910168544,0.0757419772332853,0.005206341736035533,0.5315315315315315,7.017661156301933,1.0,0.004464450439195106,1.9729353947520258,0.8659846861506736,0.06481142438667153,0.4931410310444108,0.3001346978046007
"frozenset({618.0, 959.0})",frozenset({1051.0}),0.012412859958231609,0.08659587610671529,0.006588816660293555,0.5308056872037914,6.129687821965794,1.0,0.005513914177220523,1.9467502034493238,0.8473779385171789,0.07129217059197963,0.4863234131281131,0.30344632186276527
frozenset({1421.0}),frozenset({618.0}),0.03950348560167074,0.051210400917728036,0.020943024384504516,0.530156366344006,10.35251349029131,1.0,0.01892003504919526,2.019373108664804,0.9405605194538859,0.30016863406408095,0.5047968125805175,0.46955836697441544
"frozenset({1051.0, 683.0})",frozenset({959.0}),0.010559755272524046,0.0757419772332853,0.005588728417213283,0.5292479108635098,6.9875111555832,1.0,0.004788911673772702,1.9633646755813645,0.8660326197502198,0.06924198250728862,0.49067027005368025,0.30151715931525
"frozenset({1135.0, 959.0})",frozenset({1051.0}),0.010618583992705238,0.08659587610671529,0.005559314057122687,0.5235457063711911,6.045850332711069,1.0,0.004639788473261634,1.9170865623574174,0.8435546507552691,0.060654685494223363,0.4783751450584931,0.29387203796820427
"frozenset({1051.0, 589.0})",frozenset({1135.0}),0.012648174838956378,0.044474512456981495,0.006500573580021767,0.5139534883720931,11.556135412821462,1.0,0.005938052170588522,1.9659136825047752,0.9251675618170022,0.1284137129575828,0.4913306678216423,0.3300587547680571
"frozenset({808.0, 959.0})",frozenset({1051.0}),0.009736153189987351,0.08659587610671529,0.005000441215401359,0.5135951661631419,5.930942548929463,1.0,0.004157330500005213,1.877868105643958,0.8395668871719068,0.05475040257648953,0.4674812373699268,0.28566986569026664
"frozenset({1051.0, 1483.0})",frozenset({959.0}),0.018001588375444893,0.0757419772332853,0.00920669470835662,0.511437908496732,6.752370708801319,1.0,0.0078432188114607,1.8917923409138107,0.8675206146128452,0.10890744606819762,0.4714007566406784,0.3164956532774922
"frozenset({1051.0, 342.0})",frozenset({1483.0}),0.010265611671618083,0.059240521222460804,0.005235756096126129,0.510028653295129,8.609455871933715,1.0,0.004627615910032096,1.9200295794933406,0.8930159964096235,0.08146453089244851,0.4791746904941532,0.2992049919901663
frozenset({1286.0}),frozenset({1037.0}),0.010618583992705238,0.023413830632114597,0.005412242256669706,0.5096952908587258,21.768983421261435,1.0,0.005163620529511622,1.991794390631676,0.9643026105570118,0.18910585817060638,0.49794014648125356,0.37042553487659907
"frozenset({1135.0, 959.0})",frozenset({589.0}),0.010618583992705238,0.04103303232638174,0.005412242256669706,0.5096952908587258,12.421584805250252,1.0,0.004976529556436632,1.9558591826563627,0.9293634989943487,0.11704834605597964,0.4887157476021134,0.32079746621789335
frozenset({1192.0}),frozenset({1051.0}),0.02753184104479807,0.08659587610671529,0.0140306497632144,0.5096153846153846,5.884984453386288,1.0,0.011646505867109289,1.862628017351012,0.8535765506071397,0.1401704378489568,0.4631241500263817,0.33581992056856186
"frozenset({1051.0, 1135.0})",frozenset({589.0}),0.012765832279318764,0.04103303232638174,0.006500573580021767,0.5092165898617511,12.409918570272367,1.0,0.005976752771431312,1.9539514740392032,0.9313082185012233,0.13743781094527363,0.4882165635706384,0.33381976446492573
"frozenset({57.0, 959.0})",frozenset({1051.0}),0.016030826249374946,0.08659587610671529,0.008147777745095156,0.5082568807339449,5.869296594535301,1.0,0.006759574301316003,1.857482266872538,0.8431380314959609,0.08623910336239105,0.46163685229484835,0.3011732773234942
frozenset({57.0}),frozenset({1051.0}),0.027884813365885226,0.08659587610671529,0.014148307203576786,0.5073839662447257,5.859216270523757,1.0,0.01173359736008571,1.8541908125285522,0.8531177388026309,0.14101436528877165,0.4606811805758523,0.3353835592093194
"frozenset({1051.0, 196.0})",frozenset({959.0}),0.012030473277053857,0.0757419772332853,0.00608877253875342,0.5061124694376529,6.682060436299761,1.0,0.005177560705697159,1.871393719364289,0.8607001925578436,0.07454087144400433,0.46563890342664005,0.293250409476108
frozenset({1163.0}),frozenset({1483.0}),0.02503162043709739,0.059240521222460804,0.012648174838956378,0.5052878965922444,8.529430298136312,1.0,0.011165288597219927,1.9016302053199188,0.9054230823741053,0.17659137577002051,0.4741354038222347,0.3593966791799355
"frozenset({589.0, 959.0})",frozenset({1051.0}),0.011648086595876107,0.08659587610671529,0.005853457658028649,0.5025252525252525,5.80310835940931,1.0,0.004844781394291871,1.8360813861002068,0.8374330507930864,0.06335561922954473,0.45536183332048463,0.28506018061045235
"frozenset({1483.0, 5.0})",frozenset({959.0}),0.011118628114245374,0.0757419772332853,0.005559314057122687,0.5,6.60135922330097,1.0,0.004717167179628148,1.8485160455334295,0.8580564561706177,0.06837916063675832,0.45902552351855386,0.2866990291262136
frozenset({343.0}),frozenset({1542.0}),0.010853898873430008,0.031061564255669617,0.005412242256669706,0.4986449864498645,16.05344091319701,1.0,0.00507510317938812,1.9326393664305834,0.9479975279399673,0.1482675261885576,0.48257289105783197,0.3364437053461444
frozenset({1263.0}),frozenset({959.0}),0.010177368591346296,0.0757419772332853,0.0050592699355825515,0.49710982658959535,6.563201077501542,1.0,0.004288415915442047,1.8378923900993291,0.8563507218072237,0.06256820662058929,0.45589850342328536,0.2819529715472249
"frozenset({1051.0, 84.0})",frozenset({959.0}),0.011618672235785511,0.0757419772332853,0.005765214577756861,0.4962025316455696,6.551222317807545,1.0,0.004885193369792991,1.8345825075017703,0.8573176220074363,0.07065609228550829,0.4549168566085682,0.28615951824996927
frozenset({343.0}),frozenset({808.0}),0.010853898873430008,0.026619995881989586,0.005265170456216725,0.48509485094850957,18.222949886957437,1.0,0.004976239712902487,1.8904064290502416,0.9554949885470542,0.1634703196347032,0.4710132251812063,0.3414424530985642
frozenset({317.0}),frozenset({196.0}),0.019236991499249935,0.03726799423478542,0.009265523428537812,0.481651376146789,12.923995134066603,1.0,0.008548599340249149,1.8573059934231573,0.9407211908546521,0.19613947696139478,0.4615857572521352,0.3651350803385879
frozenset({396.0}),frozenset({1051.0}),0.017442715533723563,0.08659587610671529,0.008294849545548136,0.47554806070826305,5.491578607302588,1.0,0.006784382312225132,1.7416355159765846,0.8324227106619074,0.08663594470046083,0.425827051167321,0.28566805209326196
frozenset({317.0}),frozenset({1051.0}),0.019236991499249935,0.08659587610671529,0.009089037267994236,0.4724770642201835,5.456115065317112,1.0,0.007423193135459253,1.731496513119444,0.8327387970110027,0.09394952873213745,0.4224649068461526,0.2887181516753091
frozenset({343.0}),frozenset({1051.0}),0.010853898873430008,0.08659587610671529,0.005118098655763744,0.47154471544715454,5.445348400494876,1.0,0.004178195773645383,1.7284416498288315,0.8253149058871303,0.05543166613571202,0.42144416613714974,0.2653239881583599
frozenset({343.0}),frozenset({959.0}),0.010853898873430008,0.0757419772332853,0.005088684295673148,0.4688346883468835,6.189892388244271,1.0,0.004266588534309432,1.7400571959230497,0.8476465730800992,0.06243233489714904,0.42530624720670224,0.2680095771831505
frozenset({1151.0}),frozenset({1051.0}),0.011677500955966704,0.08659587610671529,0.005441656616760302,0.4659949622166246,5.381260438341912,1.0,0.00443043319074136,1.7104784772907264,0.8237897361647363,0.05861850443599493,0.4153682649173538,0.26441731806483404
"frozenset({589.0, 959.0})",frozenset({1135.0}),0.011648086595876107,0.044474512456981495,0.005412242256669706,0.4646464646464646,10.447477419699641,1.0,0.004894199284261415,1.784849495599223,0.9149404197338848,0.10672853828306264,0.4397286704197586,0.29316979316979314
frozenset({984.0}),frozenset({1051.0}),0.015324881607200636,0.08659587610671529,0.007118275141924288,0.46449136276391556,5.3638970312108825,1.0,0.005791203592917062,1.7056758012487503,0.8262302633982753,0.07508532423208192,0.41372211573390133,0.27334622486021865
"frozenset({618.0, 1051.0})",frozenset({1421.0}),0.015177809806747653,0.03950348560167074,0.0070300320616524985,0.4631782945736434,11.724998124065639,1.0,0.006430455670486746,1.7892281640055518,0.9288094327901456,0.14753086419753086,0.4410997881000844,0.32056904304259237
"frozenset({1051.0, 589.0})",frozenset({959.0}),0.012648174838956378,0.0757419772332853,0.005853457658028649,0.4627906976744186,6.110095281101828,1.0,0.004895459887333803,1.7204803021198587,0.8470500684672806,0.07091945830363507,0.41876695782691137,0.2700361255362384
frozenset({707.0}),frozenset({1483.0}),0.020737123863870343,0.059240521222460804,0.009530252669353178,0.4595744680851063,7.7577721904117976,1.0,0.008301774643002769,1.7407754134859976,0.8895435896066678,0.13528183716075154,0.42554335714252445,0.31022417545268227
frozenset({782.0}),frozenset({959.0}),0.016501456010824485,0.0757419772332853,0.007530076183192635,0.4563279857397504,6.02476991502691,1.0,0.006280223277704708,1.700028691056154,0.8480119902575068,0.08888888888888889,0.4117746334158963,0.27787273073395286
frozenset({470.0}),frozenset({959.0}),0.01397182104303321,0.0757419772332853,0.006324087419478189,0.4526315789473684,5.975967296882983,1.0,0.005265834068129231,1.6885483108238057,0.8444617418897411,0.07583774250440917,0.40777530995715366,0.2680633622892182
frozenset({470.0}),frozenset({1051.0}),0.01397182104303321,0.08659587610671529,0.006265258699296997,0.44842105263157894,5.178318792906179,1.0,0.005055356615269296,1.655980758966833,0.8183205591563021,0.06643792888334374,0.3961282493258555,0.2603857980549199
"frozenset({1051.0, 5.0})",frozenset({1483.0}),0.015177809806747653,0.059240521222460804,0.006794717180927729,0.4476744186046512,7.556895337290133,1.0,0.005895575816960621,1.7032697931551237,0.8810428244435592,0.10047846889952153,0.41289395020174235,0.2811857693817695
"frozenset({808.0, 1051.0})",frozenset({589.0}),0.011324528634879549,0.04103303232638174,0.0050592699355825515,0.44675324675324674,10.887648838616581,1.0,0.004594590186026503,1.733344049550906,0.9185550080397643,0.10696517412935323,0.42308048984326513,0.2850253688963366
frozenset({396.0}),frozenset({808.0}),0.017442715533723563,0.026619995881989586,0.007735976703826808,0.44350758853288363,16.66069335619055,1.0,0.007271651688148371,1.7491343710363034,0.9566653295773417,0.21295546558704453,0.4282886343331453,0.36705766166975673
"frozenset({808.0, 1051.0})",frozenset({959.0}),0.011324528634879549,0.0757419772332853,0.005000441215401359,0.44155844155844154,5.829771781616441,1.0,0.004142699025360625,1.6550666919310937,0.837956157114756,0.060931899641577046,0.39579474055318997,0.25378892951708487
"frozenset({57.0, 1051.0})",frozenset({808.0}),0.014148307203576786,0.026619995881989586,0.006235844339206401,0.4407484407484408,16.557043911740045,1.0,0.005859216459710063,1.7405047657277435,0.9530873173499786,0.18057921635434415,0.42545402937642757,0.3375012921974248
frozenset({1244.0}),frozenset({48.0}),0.012295202517869223,0.02503162043709739,0.00538282789657911,0.437799043062201,17.48984026672814,1.0,0.005075059053954564,1.7341990751374183,0.9545604631570245,0.1685082872928177,0.42336493293265093,0.3264200855734037
"frozenset({1051.0, 1135.0})",frozenset({959.0}),0.012765832279318764,0.0757419772332853,0.005559314057122687,0.4354838709677419,5.749570936423425,1.0,0.0045924046792585865,1.6372570689010375,0.8367558632135695,0.06702127659574467,0.38922236526288334,0.25444096461008453
"frozenset({618.0, 1051.0})",frozenset({959.0}),0.015177809806747653,0.0757419772332853,0.006588816660293555,0.43410852713178294,5.731412658989989,1.0,0.00543921933545974,1.6332778758480302,0.8382456787858359,0.0781304499476805,0.3877343134396036,0.2605494091969594
frozenset({1375.0}),frozenset({1051.0}),0.02285495779039327,0.08659587610671529,0.009794981910168544,0.42857142857142855,4.949097437888199,1.0,0.007815836816927442,1.5984572168132485,0.8166064619707005,0.09828807556080284,0.3743967686581926,0.27084142080745344
frozenset({396.0}),frozenset({959.0}),0.017442715533723563,0.0757419772332853,0.007471247463011442,0.4283305227655987,5.655127294160022,1.0,0.00615010170016948,1.616769933630271,0.8377825230982758,0.08716540837336993,0.3814828076653955,0.2634856497323139
"frozenset({1163.0, 1483.0})",frozenset({1051.0}),0.012648174838956378,0.08659587610671529,0.005412242256669706,0.42790697674418604,4.941424418604652,1.0,0.004316962475339366,1.5966007043663109,0.8078469925820002,0.057680250783699066,0.37366932304035333,0.24520348837209302
"frozenset({5.0, 959.0})",frozenset({1483.0}),0.01303056152013413,0.059240521222460804,0.005559314057122687,0.42663656884875845,7.201769330263774,1.0,0.0047873768008485995,1.6407734216474403,0.8725145883457858,0.08333333333333334,0.39053132699094023,0.26023983358028785
frozenset({808.0}),frozenset({1051.0}),0.026619995881989586,0.08659587610671529,0.011324528634879549,0.425414364640884,4.912639998198415,1.0,0.009019346769521507,1.589674484852736,0.818224595421501,0.11114318706697461,0.3709403972143153,0.27809441058131157
frozenset({1117.0}),frozenset({1051.0}),0.015324881607200636,0.08659587610671529,0.006500573580021767,0.42418426103646834,4.898434892138864,1.0,0.005173502031014541,1.5862784951613378,0.8082393329400844,0.06812577065351418,0.36959367283215194,0.24962609790953852
"frozenset({1051.0, 1173.0})",frozenset({959.0}),0.013118804600405919,0.0757419772332853,0.005500485336941495,0.4192825112107623,5.535668945099917,1.0,0.004506841137569631,1.5915794523318718,0.8302451834440887,0.06598447424135497,0.3716933210372442,0.24595193521703165
"frozenset({1051.0, 1421.0})",frozenset({959.0}),0.012148130717416243,0.0757419772332853,0.0050592699355825515,0.41646489104116224,5.49846869931122,1.0,0.0041391464953570364,1.5838944539529178,0.8281921693054278,0.06107954545454545,0.36864479984489823,0.24163050377300832
frozenset({793.0}),frozenset({1051.0}),0.01661911345118687,0.08659587610671529,0.006912374621290114,0.415929203539823,4.8031063630242405,1.0,0.0054732279318676896,1.5638585757566845,0.805182829038811,0.07177764202810019,0.3605559892037279,0.2478762865525202
frozenset({317.0}),frozenset({959.0}),0.019236991499249935,0.0757419772332853,0.008000705944642174,0.4159021406727828,5.4910388646417845,1.0,0.006543658172469082,1.5823684473545323,0.8339273522443197,0.09198512005410887,0.3680359326730506,0.2607666043169739
frozenset({5.0}),frozenset({1051.0}),0.03670912139306409,0.08659587610671529,0.015177809806747653,0.41346153846153844,4.7746100282190636,1.0,0.011998951278607502,1.5572791620475674,0.8206854532039679,0.14036996735582155,0.35785437552175065,0.2943666387959866
frozenset({1173.0}),frozenset({1051.0}),0.031855751978115715,0.08659587610671529,0.013118804600405919,0.41181902123730385,4.755642413384722,1.0,0.01036022784882276,1.5529304021607966,0.8157084735842368,0.12454621614074282,0.3560561383764731,0.2816567932273476
frozenset({1584.0}),frozenset({1051.0}),0.012206959437597436,0.08659587610671529,0.005000441215401359,0.4096385542168674,4.730462611314824,1.0,0.003943368868303472,1.5471947404722985,0.7983496060564658,0.0533082470994042,0.3536689507522893,0.23369155971712935
frozenset({618.0}),frozenset({1421.0}),0.051210400917728036,0.03950348560167074,0.020943024384504516,0.40896036760482485,10.35251349029131,1.0,0.01892003504919526,1.6250966293172897,0.9521658978871277,0.30016863406408095,0.38465197579044624,0.46955836697441544
frozenset({799.0}),frozenset({1051.0}),0.019678206900608876,0.08659587610671529,0.00803012030473277,0.4080717488789238,4.7123693093195556,1.0,0.006326068737965334,1.5430993911227464,0.8036060494953917,0.0817365269461078,0.35195360340826237,0.2504013635698967
frozenset({793.0}),frozenset({1483.0}),0.01661911345118687,0.059240521222460804,0.006735888460746536,0.4053097345132743,6.841765165962158,1.0,0.005751363517643017,1.5819318616348501,0.8682687454740954,0.09744680851063829,0.36786152156607527,0.2595069030063889
frozenset({1163.0}),frozenset({1051.0}),0.02503162043709739,0.08659587610671529,0.010089125511074507,0.40305522914218567,4.654439071041741,1.0,0.007921490408953298,1.530131711482648,0.8053095422513594,0.09936268829663963,0.34646148923282405,0.25978169065804935
"frozenset({1192.0, 1051.0})",frozenset({959.0}),0.0140306497632144,0.0757419772332853,0.005647557137394476,0.4025157232704403,5.314301764669964,1.0,0.004584847982460892,1.5469160591569227,0.8233810971062054,0.06713286713286713,0.3535525123806619,0.23853941503327838
"frozenset({589.0, 1135.0})",frozenset({1051.0}),0.01623672677000912,0.08659587610671529,0.006500573580021767,0.4003623188405797,4.623341628268746,1.0,0.00509454000026747,1.5232600495138766,0.7966410714152838,0.06748091603053435,0.34351327580662705,0.2377151268115942
"frozenset({1051.0, 589.0})",frozenset({808.0}),0.012648174838956378,0.026619995881989586,0.0050592699355825515,0.4,15.026298342541438,1.0,0.004722575573454848,1.6223000068633506,0.9454076920785296,0.14789337919174553,0.38359120029010035,0.2950276243093923
frozenset({782.0}),frozenset({1051.0}),0.016501456010824485,0.08659587610671529,0.006588816660293555,0.3992869875222816,4.610923816166783,1.0,0.005159858619999786,1.5205332744929752,0.7962632235571583,0.06827186833282536,0.34233599699851885,0.23768697202201036
frozenset({396.0}),frozenset({57.0}),0.017442715533723563,0.027884813365885226,0.00694178898138071,0.3979763912310287,14.272155456414854,1.0,0.006455402114128601,1.614745954268992,0.9464420174991729,0.18084291187739465,0.3807075364664977,0.32346076945517677
frozenset({589.0}),frozenset({1135.0}),0.04103303232638174,0.044474512456981495,0.01623672677000912,0.39569892473118284,8.89720657677647,1.0,0.01441180266266173,1.581207657322077,0.9255847200625196,0.23439490445859879,0.3675719976631068,0.380389144905274
frozenset({984.0}),frozenset({1483.0}),0.015324881607200636,0.059240521222460804,0.006059358178662823,0.39539347408829173,6.6743753418965515,1.0,0.0051515042045797545,1.555986312517771,0.8634048215385722,0.0884499785315586,0.3573208247687726,0.24883874300243783
frozenset({1231.0}),frozenset({1051.0}),0.013295290760949496,0.08659587610671529,0.005176927375944936,0.3893805309734513,4.496525105809927,1.0,0.004025610024406997,1.4958647246368284,0.7880838493746527,0.054658385093167706,0.33149035234935187,0.22458156983455174
frozenset({333.0}),frozenset({1051.0}),0.01694267141218343,0.08659587610671529,0.006529987940112363,0.38541666666666663,4.450750820878623,1.0,0.00506282246558614,1.4862168795551751,0.788681173918001,0.06731352334748333,0.32715069129123325,0.2304121376811594
frozenset({1261.0}),frozenset({959.0}),0.013471776921493072,0.0757419772332853,0.005176927375944936,0.38427947598253276,5.073533726205112,1.0,0.00415654835506531,1.5010999093161537,0.8138628977391315,0.0616030801540077,0.33382182372153796,0.22631449527281977
frozenset({1220.0}),frozenset({427.0}),0.019178162779068742,0.021090096184957496,0.007324175662558461,0.3819018404907975,18.108112791026002,1.0,0.006919706364897129,1.5837450553037409,0.9632494891848093,0.2223214285714286,0.3685852425230061,0.3645910876094155
frozenset({928.0}),frozenset({1051.0}),0.023296173191752215,0.08659587610671529,0.00888313674736006,0.38131313131313127,4.403363629501537,1.0,0.006865784219886504,1.47635931861935,0.791335981276258,0.08794408852649971,0.3226581175813134,0.24194732652613085
"frozenset({57.0, 959.0})",frozenset({808.0}),0.016030826249374946,0.026619995881989586,0.00608877253875342,0.37981651376146786,14.268090628009528,1.0,0.005662032010010168,1.569503261077857,0.9450636892084469,0.166532582461786,0.36285573607967553,0.30427289776471184
frozenset({959.0}),frozenset({1051.0}),0.0757419772332853,0.08659587610671529,0.028679001088331324,0.3786407766990291,4.3725035616293795,1.0,0.0221200582117601,1.4700097618907553,0.8345051401190411,0.214568661971831,0.3197324086380347,0.35491142095821027
frozenset({1349.0}),frozenset({1051.0}),0.013471776921493072,0.08659587610671529,0.005088684295673148,0.37772925764192145,4.361977436159105,1.0,0.003922083970442227,1.4678564517302612,0.7812712902432454,0.05357695881077734,0.3187344724198114,0.2182464222992216
"frozenset({1051.0, 1483.0})",frozenset({5.0}),0.018001588375444893,0.03670912139306409,0.006794717180927729,0.37745098039215685,10.282212324032177,1.0,0.006133894687985551,1.5473333798095663,0.9192934069076049,0.141804788213628,0.3537268612901816,0.28127356711915535
frozenset({1114.0}),frozenset({342.0}),0.01614848368973733,0.03906227020031179,0.006029943818572227,0.3734061930783242,9.55925477867755,1.0,0.005399147385358379,1.5335895745931067,0.9100858412913236,0.12260765550239235,0.3479350560495818,0.2638868314789211
frozenset({1349.0}),frozenset({959.0}),0.013471776921493072,0.0757419772332853,0.005000441215401359,0.37117903930131,4.900572349175393,1.0,0.0039800621945217315,1.4698269945387339,0.8068113855160716,0.05937827453719874,0.31964781997093233,0.21859922838851908
frozenset({1593.0}),frozenset({624.0}),0.014295379004029767,0.026149366120540047,0.005294584816307321,0.37037037037037035,14.163646210890304,1.0,0.0049207697168990655,1.546703947926201,0.9428754737250455,0.15062761506276148,0.353463860138984,0.2864225305170187
frozenset({1529.0}),frozenset({1051.0}),0.028884901608965497,0.08659587610671529,0.010647998352795835,0.3686354378818737,4.256962969317276,1.0,0.008146684991711197,1.4467142736503316,0.787847646683284,0.10157126823793491,0.3087785071223412,0.24579869720180642
frozenset({808.0}),frozenset({959.0}),0.026619995881989586,0.0757419772332853,0.009736153189987351,0.36574585635359114,4.828839564447781,1.0,0.007719902067943547,1.4572360811914231,0.8145954353020399,0.10511273420133375,0.3137693933693921,0.24714477283698974
frozenset({1135.0}),frozenset({589.0}),0.044474512456981495,0.04103303232638174,0.01623672677000912,0.3650793650793651,8.89720657677647,1.0,0.01441180266266173,1.5103729740859488,0.9289183636594817,0.23439490445859879,0.33791188192758653,0.380389144905274
frozenset({844.0}),frozenset({959.0}),0.022178427508309558,0.0757419772332853,0.008088949024913963,0.3647214854111406,4.815315083309726,1.0,0.006409111073509512,1.4548863239375844,0.8103004597003334,0.09004584151931891,0.31266107630076206,0.23575880095799748
"frozenset({57.0, 1051.0})",frozenset({618.0}),0.014148307203576786,0.051210400917728036,0.00514751301585434,0.3638253638253638,7.104520904061397,1.0,0.004422972531651993,1.4913980299299765,0.8715758784716894,0.08549096238397655,0.3294881849569349,0.23217115405512875
frozenset({808.0}),frozenset({57.0}),0.026619995881989586,0.027884813365885226,0.009677324469806159,0.36353591160220994,13.037057369979252,1.0,0.008935030852836246,1.5273684789997808,0.9485458610920573,0.2158792650918635,0.3452791426893501,0.3552911625521598
frozenset({793.0}),frozenset({959.0}),0.01661911345118687,0.0757419772332853,0.00600052945848163,0.3610619469026548,4.766999226737691,1.0,0.004741764945824449,1.4465534151335009,0.8035791996865748,0.06948228882833786,0.3087016424431785,0.2201426239367643
frozenset({470.0}),frozenset({808.0}),0.01397182104303321,0.026619995881989586,0.005029855575491955,0.36,13.523668508287294,1.0,0.004657925756862516,1.5209062564343911,0.9391775881842107,0.14143920595533496,0.3424972803094403,0.27447513812154695
frozenset({317.0}),frozenset({57.0}),0.019236991499249935,0.027884813365885226,0.006882960261199517,0.35779816513761464,12.831291371501566,1.0,0.006346540343521812,1.5137222191874071,0.9401512023051776,0.17105263157894735,0.33937681080164256,0.30231680408779465
frozenset({1650.0}),frozenset({1051.0}),0.022031355707856574,0.08659587610671529,0.007824219784098597,0.3551401869158879,4.101121241365299,1.0,0.005916395234758075,1.416438279080891,0.7731988627729092,0.07761890866647214,0.2940038300511848,0.22274672389272657
frozenset({5.0}),frozenset({959.0}),0.03670912139306409,0.0757419772332853,0.01303056152013413,0.35496794871794873,4.6865418844909135,1.0,0.010250140083326763,1.432886971941441,0.816599710762626,0.13106508875739645,0.302108247487878,0.2635033918347025
"frozenset({57.0, 1051.0})",frozenset({317.0}),0.014148307203576786,0.019236991499249935,0.005000441215401359,0.3534303534303534,18.372433831149426,1.0,0.004728270349997375,1.5168714054304202,0.959140849322185,0.17616580310880828,0.3407483347500742,0.30668459567542133
frozenset({1384.0}),frozenset({1051.0}),0.026649410242080184,0.08659587610671529,0.009383180868900196,0.3520971302428256,4.06598034540263,1.0,0.0070754518412599905,1.4097855813412536,0.7747022104619076,0.09034267912772585,0.29067227439749266,0.23022655425184757
frozenset({793.0}),frozenset({808.0}),0.01661911345118687,0.026619995881989586,0.005824043297938054,0.3504424778761062,13.164633061164622,1.0,0.0053816425663051415,1.4985277992552475,0.9396551359491059,0.15566037735849056,0.3326783790751234,0.2846135041314233
frozenset({1375.0}),frozenset({959.0}),0.02285495779039327,0.0757419772332853,0.008000705944642174,0.35006435006435005,4.621801052092314,1.0,0.00626962625201451,1.4220762053262126,0.801962960831533,0.0883116883116883,0.29680280405886666,0.22784770901275753
frozenset({1384.0}),frozenset({959.0}),0.026649410242080184,0.0757419772332853,0.009324352148719005,0.3498896247240618,4.619494202619001,1.0,0.007305873124882888,1.4216940044594968,0.8049782804267784,0.10018963337547408,0.2966137601598857,0.23649821042028335
frozenset({396.0}),frozenset({5.0}),0.017442715533723563,0.03670912139306409,0.00608877253875342,0.34907251264755484,9.509149208717085,1.0,0.0054484657768012765,1.4798743290515881,0.9107236137649054,0.12668298653610774,0.3242669459366369,0.25746894863146974
frozenset({586.0}),frozenset({1135.0}),0.01808983145571668,0.044474512456981495,0.006294673059387593,0.34796747967479674,7.823975136576763,1.0,0.005490136624965626,1.4654567951096167,0.8882561366946314,0.11186617877679038,0.3176189135448381,0.24475093560459416
frozenset({427.0}),frozenset({1220.0}),0.021090096184957496,0.019178162779068742,0.007324175662558461,0.34728033472803344,18.108112791026,1.0,0.006919706364897129,1.5026693531782216,0.9651308358433734,0.2223214285714286,0.3345176050307078,0.3645910876094155
frozenset({57.0}),frozenset({808.0}),0.027884813365885226,0.026619995881989586,0.009677324469806159,0.3470464135021097,13.037057369979253,1.0,0.008935030852836246,1.490733835062801,0.9497800125649296,0.2158792650918635,0.3291894391342688,0.3552911625521598
"frozenset({1483.0, 959.0})",frozenset({5.0}),0.01608965496955614,0.03670912139306409,0.005559314057122687,0.3455210237659963,9.412402439881873,1.0,0.004968676959672734,1.4718438843519381,0.9083726006595962,0.11768368617683685,0.32058011679662207,0.24848166572915198
frozenset({808.0}),frozenset({589.0}),0.026619995881989586,0.04103303232638174,0.009089037267994236,0.34143646408839784,8.321014673557894,1.0,0.00799673811644041,1.456149506282927,0.9038837298546331,0.15519839276745356,0.31325732990654753,0.2814709202162419
frozenset({730.0}),frozenset({1051.0}),0.015177809806747653,0.08659587610671529,0.005176927375944936,0.34108527131782945,3.9388165655544323,1.0,0.003862591638348528,1.3862250821439261,0.7576155811572914,0.0535931790499391,0.2786164289760167,0.2004339400067408
frozenset({1192.0}),frozenset({959.0}),0.02753184104479807,0.0757419772332853,0.009383180868900196,0.34081196581196577,4.4996444278483105,1.0,0.0072978647912946715,1.4021158983948863,0.7997796227150743,0.09993734335839598,0.2867921966045891,0.23234773047879842
"frozenset({618.0, 1051.0})",frozenset({57.0}),0.015177809806747653,0.027884813365885226,0.00514751301585434,0.3391472868217054,12.16243703594675,1.0,0.004724282622090279,1.4710012794815341,0.9319242043461751,0.13576415826221874,0.3201909380034954,0.2618732214699244
frozenset({1248.0}),frozenset({1051.0}),0.025002206077006796,0.08659587610671529,0.008412506985910522,0.33647058823529413,3.885526694373402,1.0,0.006247419046071477,1.3765842292717942,0.7616782710456346,0.08152793614595212,0.2735642478419249,0.21680866368286447
"frozenset({618.0, 1421.0})",frozenset({1051.0}),0.020943024384504516,0.08659587610671529,0.0070300320616524985,0.33567415730337075,3.8763295943759157,1.0,0.005216452516752028,1.374933903196657,0.7578966488856541,0.06994439566871524,0.2726923107539592,0.20842811126038102
frozenset({1205.0}),frozenset({1051.0}),0.01979586434097126,0.08659587610671529,0.006618231020384151,0.3343239227340268,3.860737228664643,1.0,0.004903990804488061,1.3721450343307604,0.7559467317515571,0.06633254716981132,0.27121406631206996,0.2053752765844047
